CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
812675,2020-00016781,2020-02-19,3:49:00 PM,Pedestrian,1,,,,1,ROCHAMBEAU AVE,HOPE ST ,Joseph Lopes,227,19-Feb-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.84691,-71.39599
812757,2020-00017150,2020-02-20,6:49:00 PM,Pedestrian,1,,,,1,Wayland Ave,Waterman St,Noel Field,260,20-Feb-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,2,41.8286,-71.38838
812856,2020-00017407,2020-02-21,4:00:00 PM,Bicycle,,1,,,1,SERVICE ROAD 3,WESTMINSTER ST ,Shawn Kennedy,547,22-Feb-20,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sidwswipe, Opposite Direction","Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81632,-71.44059
812899,2020-00017903,2020-02-23,12:15:00 AM,Pedestrian,1,,,,1,987 NORTH MAIN ST ,DEXTERDALE RD,Joseph Lopes,227,23-Feb-20,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.84849,-71.40412
812906,2020-00017949,2020-02-23,2:19:00 AM,Pedestrian,1,,,,1,Broad Street ,Detroit Avenue ,James Lanier,211,23-Feb-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,1,,
812957,2020-00018184,2020-02-23,9:11:00 PM,Pedestrian,1,,,,1,BROAD ST,BROAD ST ,Joshua Cascione,225,23-Feb-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.81434,-71.42119
813200,2020-00019176,2020-02-26,8:26:00 PM,Pedestrian,1,,,,1,LIEGE ST,DOUGLAS AVE ,Erik Breault,226,26-Feb-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Clear,Unknown,No,No Controls,5,1,Complains Of Pain,,41.84161,-71.42747
813232,2020-00019293,2020-02-27,9:11:00 AM,Pedestrian,1,,,,1,RUGGLES ST,Smith Street,Ybelis Gonzalez,376,27-Feb-20,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.83624,-71.42825
813256,2020-00019495,2020-02-27,7:25:00 PM,Pedestrian,1,,,,1,4TH ST,HIGHLAND AVE ,Cory Vingi,237,27-Feb-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,0,No Injury,,41.85116,-71.4001
813355,2020-00019787,2020-02-28,4:12:00 PM,Pedestrian,1,,,,1,douglas ave,DOUGLAS AVE ,Thomas Savard,335,28-Feb-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.83605,-71.41962
813409,2020-00020203,2020-02-29,6:40:00 PM,Bicycle,,1,,,1,MEMORIAL BLVD,FRANCIS ST ,Kristen Barth,247,29-Feb-20,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.8259,-71.41535
814513,2020-00020714,2020-03-02,9:20:00 AM,Pedestrian,1,,,,1,GEORGE ST,BENEFIT ST ,Fernando Lopez,156,2-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.82517,-71.40609
814563,2020-00020835,2020-03-02,4:03:00 PM,Pedestrian,1,,,,1,George St,Brown St,Noel Field,260,2-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,2,41.82535,-71.40276
814571,2020-00020841,2020-03-02,4:19:00 PM,Pedestrian,1,,,,1,BARRY RD,BARRY RD ,Ryan Malloy,311,2-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.81821,-71.4504
815286,2020-00021125,2020-03-03,8:30:00 AM,Pedestrian,1,,,,1,CRANSTON ST,FRICKER ST ,Christopher Brown,259,11-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.81709,-71.4224
814758,2020-00021834,2020-03-05,1:42:00 PM,Pedestrian,1,,,,1,UNION ST,WASHINGTON ST ,Fernando Lopez,156,5-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82357,-71.41395
815010,2020-00022610,2020-03-07,4:25:00 PM,Pedestrian,1,,,,1,Angell St,Hope St,Noel Field,260,7-Mar-20,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.8284,-71.39751
815092,2020-00022894,2020-03-08,3:02:00 PM,Pedestrian,1,,,,1,BROAD ST,ADELAIDE AVE ,Donald Castigliego,287,8-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.79837,-71.41488
815171,2020-00023189,2020-03-09,1:28:00 PM,Pedestrian,1,,,,1,ROGER WILLIAMS CT,ELMWOOD AVE ,Albert Deschamps,527,9-Mar-20,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.78912,-71.42138
815181,2020-00023209,2020-03-09,2:41:00 PM,Bicycle,,1,,,1,FOUNTAIN ST,DORRANCE ST ,Donald Castigliego,287,9-Mar-20,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82482,-71.41422
815196,2020-00023255,2020-03-09,5:02:00 PM,Pedestrian,1,,,,1,ACADEMY AVENUE,ARMINGTON AVE ,Gargar Grimes,323,9-Mar-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.8274,-71.44374
815226,2020-00023508,2020-03-10,10:15:00 AM,Pedestrian,1,,,,1,WASHINGTON ST,SERVICE ROAD 8 ,Thomas Rose,465,10-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.82021,-71.41885
815261,2020-00023736,2020-03-10,8:12:00 PM,Pedestrian,1,,,,1,PITMAN ST,BUTLER AVE ,Joshua Cascione,225,10-Mar-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,5,1,Fatal,,41.8268,-71.38713
815306,2020-00023941,2020-03-11,2:42:00 PM,Pedestrian,1,,,,1,BRANCH AVE,VANDEWATER ST ,Tyler Calandra,418,11-Mar-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.85364,-71.42871
815401,2020-00024342,2020-03-12,4:39:00 PM,Pedestrian,1,,,,1,MANTON AVE ,POPE ST ,Joseph Lopes,227,12-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82186,-71.44906
815433,2020-00024525,2020-03-13,7:05:00 AM,Pedestrian,1,,,,1,STEUBEN ST,ATWELLS AVE ,Fernando Lopez,156,13-Mar-20,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,5,1,Complains Of Pain,,41.82504,-71.44935
815555,2020-00025048,2020-03-14,9:11:00 PM,Bicycle,,1,,,1,MEMORIAL BLVD,FRANCIS ST ,Donald Castigliego,287,14-Mar-20,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.8259,-71.41535
815612,2020-00025443,2020-03-16,4:18:00 AM,Pedestrian,1,,,,1,EAST DR,MIDDLE DR ,David Forte,518,16-Mar-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.85234,-71.44313
815629,2020-00025468,2020-03-16,8:06:00 AM,Bicycle,,1,,,1,Manton Avenue ,Chaffee Street,James Lanier,211,16-Mar-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Incapacitating,1,,
815736,2020-00026047,2020-03-19,6:08:00 PM,Pedestrian,2,,,,1,MANTON AVE,SHERIDAN ST ,Joseph Lopes,227,19-Mar-20,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,2,Non-Incapacitating,,41.8237,-71.45158
815744,2020-00026112,2020-03-20,6:02:00 AM,Pedestrian,1,,,,1,N. Main Street ,Eight Street ,James Lanier,211,20-Mar-20,"Two-Way, Divided, Positive Median Barrier",Dry,Dawn,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,,
815752,2020-00026179,2020-03-20,3:07:00 PM,Pedestrian,1,,,,1,BROAD STREET,MARLBOROUGH AVE,Donald Castigliego,287,20-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80572,-71.41978
815849,2020-00026917,2020-03-24,5:12:00 PM,Pedestrian,1,,,,1,POCASSET AVE,MERCY ST ,Joshua Cascione,225,24-Mar-20,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80862,-71.45557
815897,2020-00027564,2020-03-28,11:51:00 AM,Bicycle,,1,,,1,POCASSET AVE,LAUREL HILL AVE ,Ivan Tavarez,204,28-Mar-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,0,No Injury,,41.81072,-71.4541
815989,2020-00028357,2020-04-02,5:06:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,BRADFORD ST ,Joshua Cascione,225,2-Apr-20,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.82323,-71.42183
816018,2020-00028541,2020-04-03,8:30:00 PM,Pedestrian,1,,,,1,GLENBRIDGE AVE,LARK ST ,Cory Vingi,237,3-Apr-20,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82556,-71.45854
816048,2020-00029041,2020-04-06,8:10:00 PM,Bicycle,,1,,,1,PLAINFIELD ST EXIT,PLAINFIELD ST ,Cory Vingi,237,6-Apr-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.81539,-71.44587
816052,2020-00029129,2020-04-07,11:32:00 AM,Pedestrian,1,,,,1,110 LOCKWOOD ST,,Fernando Lopez,156,7-Apr-20,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,,
816135,2020-00029258,2020-04-08,1:26:00 AM,Pedestrian,1,,,,1,ATLANTIC AVE,Broad Street,Kristen Barth,247,10-Apr-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.79934,-71.41632
816124,2020-00029609,2020-04-10,7:30:00 AM,Bicycle,,1,,,1,ORMS ST,SMITH ST ,Alex Diaz,420,10-Apr-20,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,0,No Injury,,41.83377,-71.42198
816148,2020-00029830,2020-04-11,1:06:00 PM,Bicycle,,1,,,1,NORTH MAIN ST,WHITE ST ,Fernando Lopez,156,11-Apr-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.85548,-71.40015
816204,2020-00030159,2020-04-13,2:10:00 PM,Bicycle,,1,,,1,WESTMINSTER ST,BOUGH ST ,Jason Andrade,200,14-Apr-20,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Rain,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81656,-71.44159
816215,2020-00030401,2020-04-14,9:17:00 PM,Pedestrian,1,,,,1,CRANSTON STREET,HANOVER ST ,Donald Castigliego,287,14-Apr-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,,41.80933,-71.43368
816246,2020-00031003,2020-04-18,9:59:00 AM,Pedestrian,1,,,,1,NORTH MAIN ST,RANDALL ST ,Fernando Lopez,156,18-Apr-20,"Two-Way, Divided, Positive Median Barrier",Wet,Daylight,Snow,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.83666,-71.40959
816329,2020-00031586,2020-04-21,5:00:00 PM,Pedestrian,1,,,,1,broad street,SACKETT ST ,Ptlw. Levesque,248,21-Apr-20,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.79614,-71.4121
816558,2020-00032214,2020-04-25,12:21:00 AM,Pedestrian,1,,,,1,BROAD ST,BROAD ST ,Kyle Endres,220,25-Apr-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,,41.81606,-71.41988
817611,2020-00032454,2020-04-25,8:38:00 PM,Pedestrian,1,,,,1,ELMWOOD AVENUE,PARKIS AVE ,Kirsten Doldoorian,221,25-Apr-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Incapacitating,,41.80892,-71.42459
817956,2020-00033445,2020-05-01,8:33:00 AM,Pedestrian,2,,,,1,CAMP ST,DOYLE AVE ,Jose Deschamps,419,1-May-20,"Two-Way , Not Divided",Wet,Daylight,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",Stop Signs,8,2,Incapacitating,,41.8388,-71.40419
818021,2020-00034114,2020-05-03,1:17:00 PM,Pedestrian,1,,,,1,PRESIDENT AVE,ELMGROVE AVE ,George Pereira,421,3-May-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.83523,-71.39117
818037,2020-00034313,2020-05-03,9:15:00 PM,Pedestrian,1,,,,1,CRANSTON ST,BRIDGHAM ST ,Joshua Cascione,225,3-May-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,3,1,Incapacitating,,41.81396,-71.42694
818165,2020-00034664,2020-05-05,1:46:00 PM,Pedestrian,1,,,,1,REGENT AVE,ACADEMY AVE ,Fernando Lopez,156,5-May-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82929,-71.44397
818498,2020-00036423,2020-05-13,8:58:00 AM,Pedestrian,1,,,,1,460 SMITH ST,CHALKSTONE AVE ,Jose Deschamps,419,13-May-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,1,Non-Incapacitating,,41.83524,-71.42571
818685,2020-00037715,2020-05-17,2:00:00 PM,Bicycle,,1,,,2,CAROLINA AVE,VIRGINIA AVE ,Fernando Lopez,156,17-May-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,4,3,Complains Of Pain,,41.79101,-71.39991
819160,2020-00039731,2020-05-24,4:52:00 PM,Bicycle,,1,,,1,PLAINFIELD ST,GIFFORD ST,Joseph Lopes,227,24-May-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Other,2,1,Complains Of Pain,,41.81378,-71.4485
819216,2020-00040030,2020-05-25,4:20:00 PM,Bicycle,,1,,,1,DOVER ST,PEMBERTON ST ,Donald Castigliego,287,25-May-20,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.82991,-71.44564
819314,2020-00040496,2020-05-26,7:21:00 PM,Pedestrian,1,,,,1,SMITH ST,RUGGLES ST ,Donald Castigliego,287,26-May-20,"Two-Way , Not Divided",Dry,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Complains Of Pain,,41.83616,-71.42831
819369,2020-00040794,2020-05-27,4:29:00 PM,Pedestrian,1,,,,1,CHARLES ST,HAWKINS ST ,Jose Deschamps,419,27-May-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Incapacitating,,41.8514,-71.42016
819423,2020-00041156,2020-05-28,4:38:00 PM,Bicycle,,1,,,1,BROOK ST,WILLIAMS ST ,Miguel Castillo,489,28-May-20,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,1,Complains Of Pain,2,41.82248,-71.3986
819586,2020-00042174,2020-05-31,10:48:00 AM,Pedestrian,1,,,,1,CRANSTON ST,DEXTER ST ,Fernando Lopez,156,31-May-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.81264,-71.42952
819705,2020-00042710,2020-06-01,11:30:00 PM,Pedestrian,1,,,,1,77 Union Ave,SORRENTO ST ,Cory Vingi,237,2-Jun-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Incapacitating,,41.80984,-71.43621
819708,2020-00043075,2020-06-02,9:25:00 PM,Pedestrian,1,,,,1,EDDY ST,BROOM ST ,Joshua Cascione,225,2-Jun-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,4,1,Complains Of Pain,,41.79061,-71.40323
819863,2020-00043918,2020-06-05,2:28:00 PM,Bicycle,,1,,,1,OPPER STREET,SOCIAL STREET,Joseph Madeira,552,5-Jun-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,0,No Injury,,41.83465,-71.41632
819873,2020-00044022,2020-06-05,9:00:00 PM,Pedestrian,1,,,,1,ROCHAMBEAU AVE,HOPE ST ,Jessica Salmeron,356,5-Jun-20,"Two-Way, Not Divided With a Continuous Left Turn Lane",Wet,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.84691,-71.39608
819963,2020-00044519,2020-06-07,1:12:00 PM,Bicycle,,1,,,1,BROAD ST,ALDRICH ST ,Joshua Cascione,225,7-Jun-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.79362,-71.40898
820038,2020-00045058,2020-06-09,2:25:00 AM,Pedestrian,1,,,,1,JEWETT ST,CALVERLY ST ,Kyle Endres,220,9-Jun-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.83279,-71.4214
820249,2020-00046492,2020-06-13,5:55:00 PM,Bicycle,,1,,,1,CHARLES ST,CORLISS ST ,Donald Castigliego,287,13-Jun-20,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.83867,-71.41526
820509,2020-00047710,2020-06-17,1:03:00 PM,Pedestrian,1,,X,,1,501 SILVER SPRING STREET,SMITHFIELD AVE ,Gargar Grimes,323,17-Jun-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.85619,-71.41091
820583,2020-00047698,2020-06-17,12:23:00 PM,Other,1,,X,,1,1271 Broad St,BROAD ST ,Michelle Chasse,264,18-Jun-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.79195,-71.4069
820596,2020-00047778,2020-06-17,4:30:00 PM,Bicycle,,1,,,1,POTTERS AVE,BROAD ST ,Nicholas Manfredi,343,18-Jun-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.80297,-71.41891
820567,2020-00047944,2020-06-18,3:29:00 AM,Pedestrian,1,,,,1,SORRENTO ST,WADSWORTH ST ,Ryan Fedo,,18-Jun-20,Unknown,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Unknown,1,1,Non-Incapacitating,,41.80679,-71.43831
820799,2020-00048792,2020-06-20,6:29:00 PM,Bicycle,,1,,,1,LLOYD AVE,ELMGROVE AVE ,Noel Field,260,20-Jun-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,6,1,Incapacitating,2,41.83416,-71.3908
821099,2020-00050156,2020-06-24,3:12:00 PM,Pedestrian,1,,,,1,BORDEN ST,PLAIN ST ,Joseph Lopes,227,24-Jun-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.81331,-71.412
821230,2020-00050715,2020-06-26,3:09:00 AM,Pedestrian,1,,,,1,CASS ST,BROAD ST,Matthew Fadale,214,26-Jun-20,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Incapacitating,,41.79331,-71.40795
821292,2020-00051186,2020-06-27,12:09:00 PM,Bicycle,,1,,,1,Valley Street ,Hemlock Street ,James Lanier,211,27-Jun-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,0,No Injury,1,,
821321,2020-00051242,2020-06-27,3:25:00 PM,Bicycle,,1,,,1,GALLATIN ST,EMERSON ST ,John Benros,481,27-Jun-20,"Two-Way , Not Divided",Wet,Daylight,Rain,Other,No,No Controls,2,0,No Injury,,41.79717,-71.41358
821347,2020-00051394,2020-06-27,11:16:00 PM,Pedestrian,1,,,,1,315 BROAD STREET,,Donald Castigliego,287,28-Jun-20,"Two-Way , Not Divided",Other,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.81433,-71.4212
