row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	pvd_nhood	pvd_wards
2968	2012-12-10	161746	18:18:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVENUE	ACADEMY AVENUE	12/10/12	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Angle (Front - to - Side) Opposite Direction	No	Traffic Control Signal	3	1	Complains Of Pain	2	41.82632	-71.42219	FALSE	FALSE	Chalkstone Avenue and Academy Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2969	2012-12-10	161908	19:41:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVENUE	FALLON AVENUE	12/11/12	Two-Way , Not Divided	Wet	Dark - Lighted	Cloudy	Rear - to - Side	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	2	41.82489	-71.41943	FALSE	FALSE	Chalkstone Avenue and Fallon Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2949	2013-01-03	164302	19:36:00	Pedestrian	1	NA	FALSE	FALSE	1	731 Eddy st.	NA	1/3/13	Unknown	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82849	-71.40959	TRUE	TRUE	731 Eddy St., Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2930	2013-02-02	167619	19:00:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVENUE	BILTMORE AVENUE	2/2/13	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	2	41.8217	-71.45485	FALSE	FALSE	Chalkstone Avenue and Biltmore Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2918	2013-02-23	170086	10:59:00	Pedestrian	1	NA	FALSE	FALSE	1	1070 HOPE STREET	BLACKSTONE BLVD	2/23/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Non-Incapacitating	2	41.83349	-71.41682	TRUE	FALSE	1070 Hope Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2912	2013-02-28	170600	06:57:00	Bicycle	NA	1	FALSE	FALSE	1	EDDY STREET	RHODES STREET	2/28/13	Two-Way , Not Divided	Wet	Daylight	Clear	Other	No	No Controls	2	1	Non-Incapacitating	2	41.82672	-71.41981	FALSE	FALSE	Eddy Street and Rhodes Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2882	2013-04-15	175589	06:46:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINISTER STREET	SERVICE ROAD # 3	4/15/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	2	41.82477	-71.41987	FALSE	FALSE	Westminister Street and Service Road # 3, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2883	2013-04-15	175845	17:40:00	Pedestrian	1	NA	FALSE	FALSE	1	RAYMOND STREET	CHALKSTONE AVENUE	4/15/13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Non-Incapacitating	2	41.82609	-71.42328	FALSE	FALSE	Raymond Street and Chalkstone Avenue, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2875	2013-04-22	176372	08:04:00	Pedestrian	1	NA	FALSE	FALSE	1	CUTLER STREET	ATWELLS AVENUE	4/22/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	2	41.82435	-71.41963	FALSE	FALSE	Cutler Street and Atwells Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2876	2013-04-22	176392	11:30:00	Bicycle	NA	1	FALSE	FALSE	1	1500 BROAD STREET	NA	4/22/13	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	No Controls	4	1	Non-Incapacitating	2	41.83116	-71.41751	TRUE	TRUE	1500 Broad Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2862	2013-05-09	178332	15:37:00	Pedestrian	1	NA	FALSE	FALSE	1	PRUDENCE AVE	NA	5/9/13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80626	-71.45955	FALSE	TRUE	Prudence Ave, Providence, RI, USA	Inaccurate	Unknown	TRUE	FALSE	Unknown	NA	NA	NA	NA
2855	2013-05-17	179246	11:57:00	Bicycle	NA	1	FALSE	FALSE	1	153 BROAD STREET	CLAVERICK STREET	5/17/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Complains Of Pain	2	41.82955	-71.41802	TRUE	FALSE	153 Broad Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2845	2013-05-30	180742	07:03:00	Pedestrian	1	NA	FALSE	FALSE	1	EDDY STREET	DUDLEY STREET	5/30/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	1	Complains Of Pain	2	41.82602	-71.41884	FALSE	FALSE	Eddy Street and Dudley Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2846	2013-05-30	180771	10:59:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON STREET	GREENE STREET	5/30/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Non-Incapacitating	2	41.82762	-71.41844	FALSE	FALSE	Washington Street and Greene Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2838	2013-06-04	181473	13:08:00	Pedestrian	1	NA	FALSE	FALSE	1	FENNER STREET	NA	6/4/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Non-Incapacitating	NA	41.82672	-71.41981	FALSE	TRUE	Fenner Street, Providence, RI, USA	Inaccurate	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2837	2013-06-05	181663	10:19:00	Pedestrian	1	NA	FALSE	FALSE	1	1023 CHALKSTONE AVENUE	NA	6/5/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	2	41.82678	-71.41882	TRUE	TRUE	1023 Chalkstone Avenue, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2835	2013-06-08	182191	14:08:00	Bicycle	NA	1	FALSE	FALSE	1	102 ALTHEA ST	NA	6/8/13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	2	41.80804	-71.4357	TRUE	TRUE	102 Althea Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2822	2013-07-05	185863	13:17:00	Bicycle	NA	1	FALSE	FALSE	1	220 NIANTIC AVENUE	NA	7/5/13	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	No	No Controls	2	1	Non-Incapacitating	2	41.84187	-71.41864	TRUE	TRUE	220 Niantic Avenue, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2818	2013-07-09	186225	12:19:00	Bicycle	NA	1	FALSE	FALSE	1	WATERMAN STREET	IVES STREET	7/9/13	One-Way Trafficway	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	Stop Signs	2	1	Non-Incapacitating	NA	41.83199	-71.41746	FALSE	FALSE	Waterman Street and Ives Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2816	2013-07-14	186787	13:11:00	Pedestrian	1	NA	FALSE	FALSE	1	ADMIRAL STREET	SHARON STREET	7/14/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Complains Of Pain	2	41.83616	-71.42824	FALSE	FALSE	Admiral Street and Sharon Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2812	2013-07-20	187952	17:14:00	Bicycle	NA	1	FALSE	FALSE	1	STANWOOD ST	NIAGARA ST	7/23/13	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	NA	41.80368	-71.41913	FALSE	FALSE	Stanwood Street and Niagara Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2802	2013-07-29	188830	14:04:00	Pedestrian	1	NA	FALSE	FALSE	1	FULTON STREET	DORRANCE STREET	8/1/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	5	1	Non-Incapacitating	2	41.83578	-71.4154	FALSE	FALSE	Fulton Street and Dorrance Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2792	2013-08-09	189637	11:04:00	Pedestrian	1	NA	FALSE	FALSE	1	PROSPECT STREET	BOWEN AVENUE	8/9/13	Two-Way , Not Divided	Wet	Daylight	Rain	Head-On (Front - to - Front)	No	Stop Signs	3	1	Complains Of Pain	2	41.83476	-71.41637	FALSE	FALSE	Prospect Street and Bowen Avenue, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2793	2013-08-09	189698	17:30:00	Pedestrian	2	NA	FALSE	FALSE	1	BROAD STREET	BROAD ST	8/9/13	Two-Way , Not Divided	Wet	Daylight	Rain	Other	No	No Controls	5	2	Incapacitating	NA	41.788	-71.40331	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	Med	Unknown	TRUE	FALSE	Unknown	NA	NA	NA	NA
2790	2013-08-14	190180	10:09:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD STREET	OXFORD STREET	8/14/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	1	Non-Incapacitating	2	41.83201	-71.41745	FALSE	FALSE	Broad Street and Oxford Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2791	2013-08-14	190242	13:27:00	Pedestrian	2	NA	FALSE	FALSE	1	325 VALLEY STREET	NA	8/14/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.83521	-71.41757	TRUE	TRUE	325 Valley Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2782	2013-08-20	190851	08:53:00	Bicycle	NA	1	FALSE	FALSE	1	235 PROMENADE STREET	NA	8/20/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	NA	41.8347	-71.41607	TRUE	TRUE	235 Promenade Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2783	2013-08-20	192063	14:10:00	Bicycle	NA	NA	FALSE	FALSE	2	SASSAFRAS ST	SAVINGS ST	8/20/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.79503	-71.41074	FALSE	FALSE	Sassafras Street and Savings Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2779	2013-08-22	191119	10:28:00	Bicycle	NA	1	FALSE	FALSE	1	95 PLEASANT VALLEY PARKWAY	VALLEY STREET	8/22/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	4	41.83201	-71.41745	TRUE	FALSE	95 Pleasant Valley Parkway, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2772	2013-09-01	192587	13:48:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD STREET	GLADSTONE STREET	9/1/13	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Stop Signs	3	1	Complains Of Pain	2	41.83079	-71.41786	FALSE	FALSE	Broad Street and Gladstone Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2769	2013-09-06	193267	17:39:00	Pedestrian	1	NA	FALSE	FALSE	1	EXCHANGE TER	EXCHANGE ST	9/6/13	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.82568	-71.41281	FALSE	FALSE	Exchange Ter and Exchange Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2760	2013-09-19	194775	11:05:00	Pedestrian	1	NA	FALSE	FALSE	1	321 HARBORSIDE BLVD.	NA	9/19/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.83504	-71.41592	TRUE	TRUE	321 Harborside Blvd., Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2758	2013-09-20	195093	22:15:00	Bicycle	NA	1	FALSE	FALSE	1	LENOX AVE	EMERSON ST	9/20/13	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.79828	-71.41478	FALSE	FALSE	Lenox Ave and Emerson Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2755	2013-09-22	196273	04:00:00	Pedestrian	1	NA	FALSE	FALSE	1	EXIT 25	I 95	9/22/13	One-Way Trafficway	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	NA	41.85322	-71.40834	FALSE	FALSE	Exit 25 and I 95, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2751	2013-09-24	195562	17:27:00	Pedestrian	1	NA	FALSE	FALSE	1	325 PUBLIC ST	NA	9/24/13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	2	41.80542	-71.41536	TRUE	TRUE	325 Public Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2748	2013-09-25	195659	08:11:00	Bicycle	NA	1	FALSE	FALSE	1	LAUREL HILL AVENUE	STERLING AVENUE	9/25/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	4	1	Complains Of Pain	2	41.83201	-71.41745	FALSE	FALSE	Laurel Hill Avenue and Sterling Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2746	2013-09-27	195894	11:48:00	Bicycle	NA	1	FALSE	FALSE	2	WESTMINISTER STREET	NA	9/27/13	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	3	0	No Injury	2	41.82527	-71.41912	FALSE	TRUE	Westminister Street, Providence, RI, USA	Inaccurate	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2747	2013-09-27	195900	13:57:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD STREET	DAVE GAVITT WAY	9/27/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	0	No Injury	2	41.82955	-71.41802	FALSE	FALSE	Broad Street and Dave Gavitt Way, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2743	2013-09-30	196174	13:13:00	Pedestrian	1	NA	FALSE	FALSE	1	BRANCH AVENUE	NORTH MAIN STREET	9/30/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.82602	-71.41884	FALSE	FALSE	Branch Avenue and North Main Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2734	2013-10-07	197272	18:09:00	Pedestrian	1	1	FALSE	FALSE	1	ACADEMY AVENUE	WHITFORD AVENUE	10/7/13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	5	2	Incapacitating	2	41.82351	-71.43477	FALSE	FALSE	Academy Avenue and Whitford Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2731	2013-10-08	197348	06:56:00	Bicycle	NA	1	FALSE	FALSE	1	530 NORTH MAIN STREET	NA	10/8/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	0	No Injury	2	41.83294	-71.41683	TRUE	TRUE	530 North Main Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2732	2013-10-08	197390	13:04:00	Bicycle	NA	1	FALSE	FALSE	1	BROOK STREET	TRANSIT STREET	10/8/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	4	1	Complains Of Pain	NA	41.83286	-71.41687	FALSE	FALSE	Brook Street and Transit Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2728	2013-10-10	198226	16:05:00	Pedestrian	1	NA	FALSE	FALSE	1	FISK ST	BERNARD ST	10/16/13	Unknown	Dry	Daylight	Clear	Other	No	No Controls	5	1	Complains Of Pain	NA	41.7906	-71.40594	FALSE	FALSE	Fisk Street and Bernard Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2697	2013-11-06	201271	14:00:00	Pedestrian	2	NA	FALSE	FALSE	1	HOPE STREET	CYPRESS STREET	11/6/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	7	1	Non-Incapacitating	2	41.83139	-71.4177	FALSE	FALSE	Hope Street and Cypress Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2692	2013-11-11	202021	13:04:00	Pedestrian	1	NA	FALSE	FALSE	1	315 BROAD STREET	NA	11/11/13	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.83349	-71.41682	TRUE	TRUE	315 Broad Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2689	2013-11-13	202380	17:00:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD STREET	BROAD ST	11/13/13	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	6	0	No Injury	2	41.81428	-71.42123	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	Med	Unknown	TRUE	FALSE	Unknown	NA	NA	NA	NA
2682	2013-11-20	203405	09:07:00	Pedestrian	1	NA	FALSE	FALSE	1	BORDEN ST	EDDY ST	11/20/13	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81342	-71.40833	FALSE	FALSE	Borden Street and Eddy Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2681	2013-11-22	203712	14:07:00	Pedestrian	1	NA	FALSE	FALSE	1	Leah Street	Roanoke Street	11/22/13	Two-Way , Not Divided	Wet	Daylight	Cloudy	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	4	1	Complains Of Pain	2	41.81948	-71.43758	FALSE	FALSE	Leah Street and Roanoke Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2674	2013-12-06	205727	15:11:00	Pedestrian	1	NA	FALSE	FALSE	1	251 SMITH STREET	NA	12/6/13	Two-Way , Not Divided	Wet	Daylight	Rain	Other	No	No Controls	3	1	Complains Of Pain	2	41.83488	-71.41671	TRUE	TRUE	251 Smith Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2675	2013-12-06	205728	16:28:00	Pedestrian	1	NA	FALSE	FALSE	1	BROWN STREET	BENEVOLENT STREET	12/6/13	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Head-On (Front - to - Front)	No	Stop Signs	5	1	Complains Of Pain	2	41.83616	-71.41597	FALSE	FALSE	Brown Street and Benevolent Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2667	2013-12-12	206589	10:32:00	Pedestrian	1	NA	FALSE	FALSE	1	MEMORIAL BLVD	COLLEGE STREET	12/12/13	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	0	No Injury	NA	41.83572	-71.41603	FALSE	FALSE	Memorial Blvd and College Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2650	2014-01-13	211425	08:30:00	Pedestrian	1	NA	FALSE	FALSE	1	DORRANCE STREET	WESTMINISTER STREET	1/13/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Complains Of Pain	2	41.8347	-71.41607	FALSE	FALSE	Dorrance Street and Westminister Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2643	2014-01-18	212386	09:18:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON PLACE	CANAL STREET	1/18/14	One-Way Trafficway	Wet	Daylight	Rain	Other	No	No Controls	2	1	Non-Incapacitating	3	41.8371	-71.41609	FALSE	FALSE	Washington Place and Canal Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2635	2014-02-08	216626	15:59:00	Pedestrian	1	NA	FALSE	FALSE	1	ACADEMY AVENUE	BELOMNT STREET	2/8/14	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	2	41.82545	-71.42914	FALSE	FALSE	Academy Avenue and Belomnt Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2633	2014-02-12	217573	13:45:00	Pedestrian	1	NA	FALSE	FALSE	1	601 NORTH MAIN STREET	NA	2/12/14	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	4	41.83588	-71.416	TRUE	TRUE	601 North Main Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2623	2014-03-19	222876	08:07:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD STREET	MONTGOMERY AVENUE	3/19/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	1	Complains Of Pain	2	41.8347	-71.41607	FALSE	FALSE	Broad Street and Montgomery Avenue, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2619	2014-04-01	224913	08:20:00	Pedestrian	1	NA	FALSE	FALSE	1	CANAL STREET	SMITH STREET	4/1/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Non-Incapacitating	3	41.83741	-71.41499	FALSE	FALSE	Canal Street and Smith Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2620	2014-04-01	224931	09:31:00	Pedestrian	1	NA	FALSE	FALSE	1	100 BROAD STREET	NA	4/1/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.83052	-71.4179	TRUE	TRUE	100 Broad Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2621	2014-04-01	224933	12:37:00	Pedestrian	1	NA	FALSE	FALSE	1	FRANCIS STREET	MEMORIAL BLVD.	4/1/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	5	1	Complains Of Pain	4	41.82804	-71.41829	FALSE	FALSE	Francis Street and Memorial Blvd., Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2608	2014-04-10	226095	09:04:00	Bicycle	NA	1	FALSE	FALSE	1	ELMWOOD AVENUE	POTTERS AVENUE	4/10/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	0	No Injury	4	41.83618	-71.41545	FALSE	FALSE	Elmwood Avenue and Potters Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2603	2014-04-16	227103	12:12:00	Pedestrian	1	NA	FALSE	FALSE	1	11 SOUTH ANGELL STREET	ANGELL STREET	4/16/14	One-Way Trafficway	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	1	Non-Incapacitating	2	41.83578	-71.4154	TRUE	FALSE	11 South Angell Street, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2599	2014-04-25	228428	10:31:00	Other	NA	1	TRUE	FALSE	1	WOODARD ROAD	BRANCH AVENUE	4/25/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	2	0	No Injury	2	41.83349	-71.41682	FALSE	FALSE	Woodard Road and Branch Avenue, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2598	2014-04-29	228898	07:36:00	Pedestrian	1	NA	FALSE	FALSE	1	780 CHALSTONE AVENUE	NA	4/29/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	2	1	Complains Of Pain	2	41.83605	-71.41542	TRUE	TRUE	780 Chalstone Avenue, Providence, RI, USA	High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2595	2014-05-03	229714	06:56:00	Bicycle	NA	1	FALSE	FALSE	1	PLAINFIELD STREET	SERVICE ROAD 1	5/3/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	1	Complains Of Pain	2	41.83583	-71.41601	FALSE	FALSE	Plainfield Street and Service Road 1, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
2596	2014-05-03	229731	11:23:00	Bicycle	NA	1	FALSE	FALSE	1	BRANCH AVENUE	WEST RIVER STREET	5/3/14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	5	0	No Injury	2	41.83612	-71.42897	FALSE	FALSE	Branch Avenue and West River Street, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	NA	NA
