row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	pvd_nhood	pvd_wards	geoid20
3660	2010-06-23	33131	15:20:00	Pedestrian	1	NA	FALSE	FALSE	1	530 SHARON ST	ADMIRAL ST	2010-06-23	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Complains Of Pain	NA	41.85079	-71.44322	TRUE	FALSE	530 Sharon Street, Providence, RI, USA	High	NA	FALSE	Raw	41.85079	-71.44322	Elmhurst	14	440070024004012
3661	2010-06-21	32995	16:51:00	Pedestrian	2	NA	FALSE	FALSE	1	ACADEMY AVE	NEWARK ST	2010-06-21	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Pavement Markings	7	1	Complains Of Pain	2	41.82544	-71.4434	FALSE	FALSE	Academy Ave and Newark Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82544	-71.4434	Valley	6	440070021023017
3662	2010-06-20	33003	18:54:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST	EMPIRE ST	2010-06-21	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	0	No Injury	NA	41.82097	-71.41532	FALSE	FALSE	Westminster Street and Empire Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82097	-71.41532	Downtown	1	440070008002000
3663	2010-06-19	32839	01:32:00	Pedestrian	1	NA	FALSE	FALSE	1	Atwells Ave	EUTAW ST	2010-06-19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Other	No	No Controls	4	1	Complains Of Pain	NA	41.82353	-71.42608	FALSE	FALSE	Atwells Ave and Eutaw Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82353	-71.42608	Federal Hill	13	440070009001023
3664	2010-06-19	32860	13:14:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	LENOX AVE	2010-06-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	2	41.79853	-71.41508	FALSE	FALSE	Broad Street and Lenox Ave, Providence, RI, USA	Med	NA	FALSE	Raw	41.79853	-71.41508	Elmwood	9	440070002004000
3665	2010-06-19	32861	12:22:00	Bicycle	NA	1	FALSE	FALSE	1	SMITH ST	OAKLAND AVE	2010-06-19	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Traffic Control Signal	2	0	No Injury	2	41.83619	-71.43035	FALSE	FALSE	Smith Street and Oakland Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83619	-71.43035	Smith Hill	12	440070025001007
3666	2010-06-19	32875	20:47:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLES ST	GILLEN ST	2010-06-19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	5	1	Complains Of Pain	NA	41.85245	-71.42032	FALSE	FALSE	Charles Street and Gillen Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.85245	-71.42032	Charles	4	440070029005034
3667	2010-06-18	32815	17:26:00	Bicycle	NA	1	FALSE	FALSE	1	HUNTINGTON AVE	CHAMBERS ST	2010-06-18	One-Way Trafficway	Dry	Daylight	Clear	Other	No	No Controls	2	1	Complains Of Pain	NA	41.80188	-71.43425	FALSE	FALSE	Huntington Ave and Chambers Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80188	-71.43425	West End	8	440070014004014
3668	2010-06-18	32819	17:54:00	Pedestrian	1	NA	FALSE	FALSE	1	ALTHEA ST	CRANSTON ST	2010-06-18	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Non-Incapacitating	NA	41.80785	-71.43531	FALSE	FALSE	Althea Street and Cranston Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80785	-71.43531	West End	8	440070014003006
3669	2010-06-18	32870	17:12:00	Pedestrian	1	NA	FALSE	FALSE	1	COMSTOCK AVE	TAYLOR ST	2010-06-19	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	No Controls	3	1	Complains Of Pain	NA	41.80903	-71.41792	FALSE	FALSE	Comstock Ave and Taylor Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80903	-71.41792	Upper South Providence	11	440070004001003
3670	2010-06-18	33056	17:06:00	Bicycle	NA	1	FALSE	FALSE	1	140 DODGE ST	BOOTH ST	2010-06-22	One-Way Trafficway	Wet	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Non-Incapacitating	NA	41.81365	-71.42471	TRUE	FALSE	140 Dodge Street, Providence, RI, USA	High	NA	FALSE	Raw	41.81365	-71.42471	West End	11	440070012001007
3671	2010-06-17	32739	15:52:00	Pedestrian	1	NA	FALSE	FALSE	1	EASTWOOD AVE	LAUREL HILL AVE	2010-06-17	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Non-Incapacitating	NA	41.81524	-71.45601	FALSE	FALSE	Eastwood Ave and Laurel Hill Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81524	-71.45601	Hartford	7	440070018004006
3672	2010-06-16	32678	16:33:00	Bicycle	NA	1	FALSE	FALSE	1	POCASSET AVE	DANIEL AVE	2010-06-16	Unknown	Wet	Daylight	Rain	Other	No	No Controls	2	1	Complains Of Pain	NA	41.80939	-71.45503	FALSE	FALSE	Pocasset Ave and Daniel Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80939	-71.45503	Silver Lake	7	440070017003016
3673	2010-06-16	32693	20:18:00	Pedestrian	1	NA	FALSE	FALSE	1	Washington st	Memorial blvd	2010-06-16	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.8264	-71.41022	FALSE	FALSE	Washington Street and Memorial Blvd, Providence, RI, USA	Med	NA	FALSE	Raw	41.8264	-71.41022	Downtown	1	440070008001044
3674	2010-06-14	32590	07:03:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	CLEMENCE ST	2010-06-14	Two-Way , Not Divided	Dry	Daylight	Cloudy	Other	No	No Controls	3	0	No Injury	2	41.82323	-71.41454	FALSE	FALSE	Washington Street and Clemence Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82323	-71.41454	Downtown	1	440070008001054
3675	2010-06-10	32358	12:55:00	Bicycle	NA	1	FALSE	FALSE	1	BUTTON HOLE DR	GLENBRIDGE AVE	2010-06-10	Two-Way , Not Divided	Dry	Daylight	Cloudy	Angle (Front - to - Side) Opposite Direction	No	No Controls	2	0	No Injury	NA	41.82307	-71.46044	FALSE	FALSE	Button Hole Dr and Glenbridge Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82307	-71.46044	Hartford	7	440070020001033
3676	2010-06-07	32182	19:23:00	Bicycle	NA	1	FALSE	FALSE	1	HOMESTEAD AVE	POTTERS AVE	2010-06-07	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.80406	-71.43516	FALSE	FALSE	Homestead Ave and Potters Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80406	-71.43516	West End	8	440070014004007
3677	2010-06-06	32131	00:15:00	Bicycle	NA	1	FALSE	FALSE	1	LONGFELLOW ST	ELMWOOD AVE	2010-06-07	Two-Way, Divided, Positive Median Barrier	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	No	No Controls	7	1	Complains Of Pain	NA	41.79078	-71.42225	FALSE	FALSE	Longfellow Street and Elmwood Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.79078	-71.42225	Elmwood	8	440070002005032
3678	2010-06-05	32076	19:08:00	Pedestrian	1	NA	FALSE	FALSE	1	WILLARD AVE	TAYLOR ST	2010-06-05	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.80739	-71.41813	FALSE	FALSE	Willard Ave and Taylor Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80739	-71.41813	Upper South Providence	11	440070004001010
3679	2010-06-05	32169	21:01:00	Bicycle	1	NA	FALSE	FALSE	1	TABER AVE	ANGELL STREET	2010-06-07	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Same Direction	No	Traffic Control Signal	5	1	Complains Of Pain	2	41.82958	-71.39097	FALSE	FALSE	Taber Ave and Angell Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82958	-71.39097	Wayland	1	440070036012000
3680	2010-06-02	31846	18:37:00	Pedestrian	1	NA	FALSE	FALSE	1	SMITH ST	CHALKSTONE AVE	2010-06-02	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Complains Of Pain	NA	41.83535	-71.42599	FALSE	FALSE	Smith Street and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83535	-71.42599	Smith Hill	12	440070025001003
3681	2010-06-01	31658	10:14:00	Pedestrian	1	NA	FALSE	FALSE	1	INDIA ST	S WATER ST	2010-06-01	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Non-Incapacitating	NA	41.81571	-71.40016	FALSE	FALSE	India Street and S Water Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81571	-71.40016	Fox Point	1	440070037002001
3682	2010-06-01	31687	14:56:00	Pedestrian	1	NA	FALSE	FALSE	1	150 E MANNING ST	WAYLAND AVE	2010-06-01	Two-Way , Not Divided	Dry	Daylight	Cloudy	Other	No	No Controls	2	1	Complains Of Pain	2	41.82741	-71.38798	TRUE	FALSE	150 E Manning Street, Providence, RI, USA	High	NA	FALSE	Raw	41.82741	-71.38798	Wayland	1	440070035003008
3683	2010-05-31	31590	00:37:00	Pedestrian	2	NA	FALSE	FALSE	1	BROAD ST	CASS ST	2010-05-31	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	4	2	Non-Incapacitating	3	41.79331	-71.40859	FALSE	FALSE	Broad Street and Cass Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.79331	-71.40859	South Elmwood	9	440070001024000
3684	2010-05-30	31580	20:40:00	Bicycle	NA	1	FALSE	FALSE	1	LUBEC ST	HAVANA ST	2010-05-30	One-Way Trafficway	Dry	Dark - Lighted	Clear	Other	No	No Controls	2	1	Complains Of Pain	1	41.85453	-71.44383	FALSE	FALSE	Lubec Street and Havana Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85453	-71.44383	Wanskuck	14	440070028011005
3685	2010-05-29	31523	17:12:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	BERGEN ST	2010-05-29	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Other	No	No Controls	4	1	Complains Of Pain	2	41.83232	-71.44017	FALSE	FALSE	Chalkstone Ave and Bergen Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83232	-71.44017	Valley	6	440070022004001
3686	2010-05-26	31291	22:41:00	Bicycle	NA	1	FALSE	FALSE	1	WASHINGTON ST	ABORN ST	2010-05-27	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Complains Of Pain	NA	41.82221	-71.41591	FALSE	FALSE	Washington Street and Aborn Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82221	-71.41591	Downtown	1	440070008003071
3687	2010-05-25	31125	08:30:00	Bicycle	NA	1	FALSE	FALSE	1	GARFIELD AVE	CHALKSTONE AVE	2010-05-25	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	5	1	Complains Of Pain	2	41.83384	-71.43246	FALSE	FALSE	Garfield Ave and Chalkstone Ave, Providence, RI, USA	Med	NA	FALSE	Raw	41.83384	-71.43246	Valley	12	440070023002005
3688	2010-05-25	31175	15:42:00	Pedestrian	1	NA	FALSE	FALSE	1	76 S MAIN ST	HOPKINS ST	2010-05-25	One-Way Trafficway	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	4	0	No Injury	2	41.82486	-71.40724	TRUE	FALSE	76 S Main Street, Providence, RI, USA	High	NA	FALSE	Raw	41.82486	-71.40724	Downtown	1	440070008003013
3689	2010-05-25	31183	18:51:00	Pedestrian	1	NA	FALSE	FALSE	1	193 LYNCH ST	NA	2010-05-25	Two-Way , Not Divided	Dry	Daylight	Clear	Angle - Direction Not Specified	No	No Controls	5	1	Complains Of Pain	NA	41.83068	-71.4523	TRUE	TRUE	193 Lynch Street, Providence, RI, USA	High	NA	FALSE	Raw	41.83068	-71.4523	Mount Pleasant	6	440070021021002
3690	2010-05-24	31089	16:40:00	Pedestrian	1	NA	FALSE	FALSE	1	Eddy Street	EUDORA ST	2010-05-24	Unknown	Dry	Daylight	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80791	-71.40724	FALSE	FALSE	Eddy Street and Eudora Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80791	-71.40724	Upper South Providence	11	440070006001074
3691	2010-05-21	30941	13:03:00	Bicycle	NA	1	FALSE	FALSE	1	Public Street	BROAD ST	2010-05-21	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	Traffic Control Signal	3	1	Complains Of Pain	2	41.80436	-71.41949	FALSE	FALSE	Public Street and Broad Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80436	-71.41949	Elmwood	9	440070003022005
3692	2010-05-20	30728	18:21:00	Pedestrian	1	NA	FALSE	FALSE	1	PARK ROW	N MAIN ST	2010-05-20	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.82865	-71.40964	FALSE	FALSE	Park Row and N Main Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.82865	-71.40964	College Hill	1	440070008001020
3693	2010-05-17	30521	19:15:00	Pedestrian	1	NA	FALSE	FALSE	1	DORRANCE ST	FULTON ST	2010-05-17	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	4	0	No Injury	NA	41.82413	-71.41236	FALSE	FALSE	Dorrance Street and Fulton Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82413	-71.41236	Downtown	1	440070008003031
3694	2010-05-16	30461	22:06:00	Pedestrian	3	NA	FALSE	FALSE	1	SAYLES ST	HARRIET ST	2010-05-16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	Yes, M/V and Driver Left Scene	Unknown	3	3	Complains Of Pain	NA	41.80282	-71.41274	FALSE	FALSE	Sayles Street and Harriet Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.80282	-71.41274	Lower South Providence	11	440070004003007
3695	2010-05-14	30322	23:23:00	Bicycle	NA	1	FALSE	FALSE	1	PLAINFIELD ST	BARROWS ST	2010-05-14	Two-Way , Not Divided	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81286	-71.45785	FALSE	FALSE	Plainfield Street and Barrows Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81286	-71.45785	Silver Lake	7	440070018004009
3696	2010-05-13	35291	13:08:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	PEARL ST	2010-05-13	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81475	-71.42095	FALSE	FALSE	Broad Street and Pearl Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.81475	-71.42095	Upper South Providence	11	440070007003013
3697	2010-05-12	30140	19:04:00	Pedestrian	1	NA	FALSE	FALSE	1	Luna Street	ASHTON ST	2010-05-12	One-Way Trafficway	Dry	Daylight	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	No Controls	2	1	Incapacitating	1	41.85025	-71.41693	FALSE	FALSE	Luna Street and Ashton Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85025	-71.41693	Charles	4	440070029003024
3698	2010-05-11	29999	09:20:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	TIFFANY ST	2010-05-11	Unknown	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.83226	-71.44114	FALSE	FALSE	Chalkstone Ave and Tiffany Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83226	-71.44114	Valley	6	440070022004002
3699	2010-05-11	30030	16:03:00	Bicycle	NA	1	FALSE	FALSE	1	WILLIAMS ST	BROOK ST	2010-05-11	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	2	1	Complains Of Pain	NA	41.82245	-71.39859	FALSE	FALSE	Williams Street and Brook Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.82245	-71.39859	Fox Point	1	440070037004000
3700	2010-05-08	29834	22:25:00	Pedestrian	1	NA	FALSE	FALSE	1	DOUGLAS AVE	VENICE ST	2010-05-08	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Incapacitating	NA	41.84205	-71.42754	FALSE	FALSE	Douglas Ave and Venice Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.84205	-71.42754	Wanskuck	4	440070027001018
3701	2010-05-08	29837	22:44:00	Pedestrian	1	NA	FALSE	FALSE	1	EDDY ST	INDIANA AVE	2010-05-08	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	0	No Injury	NA	41.78925	-71.40287	FALSE	FALSE	Eddy Street and Indiana Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.78925	-71.40287	Washington Park	10	440070001021014
3702	2010-05-05	29710	20:36:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	VERNDALE AVE	2010-05-05	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	No Controls	2	1	Non-Incapacitating	2	41.79195	-71.40691	FALSE	FALSE	Broad Street and Verndale Ave, Providence, RI, USA	Med	NA	FALSE	Raw	41.79195	-71.40691	Washington Park	10	440070001023002
3703	2010-05-03	29564	18:58:00	Bicycle	NA	1	FALSE	FALSE	1	699 HARTFORD AVE	KILLINGLY ST	2010-05-03	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	6	1	Non-Incapacitating	2	41.82	-71.46879	TRUE	FALSE	699 Hartford Ave, Providence, RI, USA	High	Raw	FALSE	Raw	41.82	-71.46879	Hartford	7	440070018006006
3704	2010-05-02	29483	17:41:00	Bicycle	NA	1	FALSE	FALSE	1	RING ST	ALMY ST	2010-05-02	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82015	-71.43406	FALSE	FALSE	Ring Street and Almy Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82015	-71.43406	Federal Hill	13	440070010001002
3705	2010-05-02	29531	20:19:00	Bicycle	NA	1	FALSE	FALSE	1	GALLUP ST	GORDON AVE	2010-05-03	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	Stop Signs	2	1	Complains Of Pain	NA	41.79971	-71.41403	FALSE	FALSE	Gallup Street and Gordon Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.79971	-71.41403	Lower South Providence	10	440070005002000
3706	2010-05-02	29639	18:30:00	Pedestrian	1	NA	FALSE	FALSE	1	127 POCASSET AVE	LAUREL HILL AVE	2010-05-04	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	No	No Controls	3	1	Complains Of Pain	2	41.81108	-71.45305	TRUE	FALSE	127 Pocasset Ave, Providence, RI, USA	High	NA	FALSE	Raw	41.81108	-71.45305	Silver Lake	15	440070016024006
3707	2010-04-30	29386	11:54:00	Bicycle	NA	1	FALSE	FALSE	1	MANTON AVE	JULIAN ST	2010-04-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.81977	-71.44654	FALSE	FALSE	Manton Ave and Julian Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81977	-71.44654	Olneyville	15	440070019003028
3708	2010-04-30	29418	14:24:00	Pedestrian	1	NA	FALSE	FALSE	1	KENNEDY PLZ	ARCADE ST	2010-04-30	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	4	1	Complains Of Pain	NA	41.82458	-71.41176	FALSE	FALSE	Kennedy Plz and Arcade Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82458	-71.41176	Downtown	1	440070008003029
3709	2010-04-29	29385	11:01:00	Pedestrian	1	NA	FALSE	FALSE	1	RILL ST	VALLEY ST	2010-04-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.82662	-71.43816	FALSE	FALSE	Rill Street and Valley Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82662	-71.43816	Valley	12	440070022002017
3710	2010-04-26	29187	22:10:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	2010-04-26	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Other	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.82191	-71.41634	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.82191	-71.41634	Downtown	1	440070008001072
3711	2010-04-23	29035	15:48:00	Bicycle	NA	1	FALSE	FALSE	1	N MAIN ST	SMITHFIELD AVE	2010-04-23	One-Way Trafficway	Dry	Daylight	Clear	Angle - Direction Not Specified	No	Traffic Control Signal	3	0	No Injury	NA	41.85336	-71.40114	FALSE	FALSE	N Main Street and Smithfield Ave, Providence, RI, USA	Med	NA	FALSE	Raw	41.85336	-71.40114	Hope	3	440070033004018
3712	2010-04-22	29154	14:15:00	Bicycle	NA	1	FALSE	FALSE	1	CRESTON WAY	SUMMIT AVE	2010-04-26	Two-Way , Not Divided	Wet	Daylight	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	2	1	Non-Incapacitating	2	41.85007	-71.39821	FALSE	FALSE	Creston Way and Summit Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85007	-71.39821	Hope	3	440070033003000
3713	2010-04-19	28831	14:20:00	Bicycle	NA	1	FALSE	FALSE	1	HOPE ST	8TH ST	2010-04-20	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	No	No Controls	2	1	Complains Of Pain	NA	41.85282	-71.39319	FALSE	FALSE	Hope Street and 8th Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85282	-71.39319	Hope	3	440070033002002
3714	2010-04-15	28623	15:37:00	Pedestrian	1	NA	FALSE	FALSE	1	service rd 7/Carpenter st	SERVICE ROAD 7	2010-04-15	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.82112	-71.42068	FALSE	FALSE	Service Rd 7/Carpenter Street and Service Road 7, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82112	-71.42068	Federal Hill	13	440070011002002
3715	2010-04-15	28641	16:32:00	Pedestrian	1	NA	FALSE	FALSE	1	125 Knight Street	PENN ST	2010-04-15	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	3	1	Complains Of Pain	NA	41.82166	-71.43101	TRUE	FALSE	125 Knight Street, Providence, RI, USA	High	NA	FALSE	Raw	41.82166	-71.43101	Federal Hill	13	440070009002007
3716	2010-04-13	28513	15:15:00	Bicycle	NA	1	FALSE	FALSE	1	HAZAEL ST	DOUGLAS AVE	2010-04-13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	2	1	Complains Of Pain	2	41.85409	-71.43917	FALSE	FALSE	Hazael Street and Douglas Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85409	-71.43917	Wanskuck	14	440070028011015
3717	2010-04-12	28440	17:16:00	Bicycle	NA	1	FALSE	FALSE	1	PARK ST	PROMENADE ST	2010-04-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83395	-71.41587	FALSE	FALSE	Park Street and Promenade Street, Providence, RI, USA	Med	Geocoded	FALSE	Amended	41.82785399999999	-71.4176635	Downtown	12	440070008001031
3718	2010-04-11	28358	00:39:00	Pedestrian	2	NA	FALSE	FALSE	1	BROAD ST	GALLUP ST	2010-04-11	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	No Controls	5	2	Non-Incapacitating	NA	41.79933	-71.41607	FALSE	FALSE	Broad Street and Gallup Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.79933	-71.41607	Elmwood	9	440070002001003
3719	2010-04-10	28335	12:49:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	SERVICE ROAD 8	2010-04-10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82212	-71.41976	FALSE	FALSE	Broadway and Service Road 8, Providence, RI, USA	Med High	Raw	FALSE	Raw	41.82212	-71.41976	Downtown	1	440070008001063
3720	2010-04-09	28290	12:37:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	DORRANCE ST	2010-04-09	Two-Way , Not Divided	Wet	Daylight	Rain	Other	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82445	-71.41277	FALSE	FALSE	Washington Street and Dorrance Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82445	-71.41277	Downtown	1	440070008001052
